ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-12-010-03,US-DG-12-010,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,UI strings externalised for `en` + `zh` bundles at minimum.,Verify AC-DG-12-010-03: UI strings externalised for `en` + `zh` bundles at minimum.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-010-03,TC-DG-12-010-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-010-03"") or Xray/TestRail key == AC-DG-12-010-03",Architecture_Design.md (see product spec)
AC-DG-12-011-01,US-DG-12-011,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-03,,,bdd+integration,1,,,Aligns with EPIC-DG-03 service account stories; UI never shows full key twice.,Verify AC-DG-12-011-01: Aligns with EPIC-DG-03 service account stories; UI never shows full key twice.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-011-01,TC-DG-12-011-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-011-01"") or Xray/TestRail key == AC-DG-12-011-01",Architecture_Design.md (see product spec)
AC-DG-12-011-02,US-DG-12-011,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P0,Must,MVP,Functional,,,,,,bdd+integration,1,,,Key usage last_seen updated on authenticated API calls.,Verify AC-DG-12-011-02: Key usage last_seen updated on authenticated API calls.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-011-02,TC-DG-12-011-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-011-02"") or Xray/TestRail key == AC-DG-12-011-02",Architecture_Design.md (see product spec)
AC-DG-12-011-03,US-DG-12-011,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P0,Must,MVP,Functional,,,,,,bdd+integration,1,,,mTLS-only tenants hide API key UI entirely.,Verify AC-DG-12-011-03: mTLS-only tenants hide API key UI entirely.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-011-03,TC-DG-12-011-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-011-03"") or Xray/TestRail key == AC-DG-12-011-03",Architecture_Design.md (see product spec)
AC-DG-12-012-01,US-DG-12-012,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,UI calls documented endpoint returning `redacted_excerpt` ≤4KiB policy (Architecture §23.1 Q9).,Verify AC-DG-12-012-01: UI calls documented endpoint returning `redacted_excerpt` ≤4KiB policy (Architecture §23.1 Q9).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-012-01,TC-DG-12-012-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-012-01"") or Xray/TestRail key == AC-DG-12-012-01",Architecture §23.1 Q9
AC-DG-12-012-02,US-DG-12-012,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-11,,,bdd+integration,1,,,Full trace export gated behind admin break-glass (EPIC-DG-11).,Verify AC-DG-12-012-02: Full trace export gated behind admin break-glass (EPIC-DG-11).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-012-02,TC-DG-12-012-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-012-02"") or Xray/TestRail key == AC-DG-12-012-02",Architecture_Design.md (see product spec)
AC-DG-12-012-03,US-DG-12-012,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Copy-to-clipboard strips HTML and limits size.,Verify AC-DG-12-012-03: Copy-to-clipboard strips HTML and limits size.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-012-03,TC-DG-12-012-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-012-03"") or Xray/TestRail key == AC-DG-12-012-03",Architecture_Design.md (see product spec)
AC-DG-12-013-01,US-DG-12-013,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Scan detail timeline stacks vertically <768px width without horizontal scroll.,Verify AC-DG-12-013-01: Scan detail timeline stacks vertically <768px width without horizontal scroll.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-013-01,TC-DG-12-013-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-013-01"") or Xray/TestRail key == AC-DG-12-013-01",Architecture_Design.md (see product spec)
AC-DG-12-013-02,US-DG-12-013,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Critical actions reachable in ≤2 taps from home.,Verify AC-DG-12-013-02: Critical actions reachable in ≤2 taps from home.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-013-02,TC-DG-12-013-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-013-02"") or Xray/TestRail key == AC-DG-12-013-02",Architecture_Design.md (see product spec)
AC-DG-12-013-03,US-DG-12-013,EPIC-DG-12,frontend,frontend_engineer,4,L3,L4-C5,P1,Should,Hardening,NFR,lcp,Defined in AC statement,,,,bdd+integration,1,,,Performance: LCP <2.5s on 4G for scan list page (NFR).,Verify AC-DG-12-013-03: Performance: LCP <2.5s on 4G for scan list page (NFR).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-013-03,TC-DG-12-013-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-013-03"") or Xray/TestRail key == AC-DG-12-013-03",Architecture_Design.md (see product spec)
AC-DG-12-014-01,US-DG-12-014,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P0,Must,MVP,Functional,,,,,,bdd+integration,1,,,Settings persist in `tenants.runtime_config` or dedicated columns per ADR.,Verify AC-DG-12-014-01: Settings persist in `tenants.runtime_config` or dedicated columns per ADR.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-014-01,TC-DG-12-014-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-014-01"") or Xray/TestRail key == AC-DG-12-014-01",Architecture_Design.md (see product spec)
AC-DG-12-014-02,US-DG-12-014,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-03,,,bdd+integration,1,,,Overrides on single scan allowed only where EPIC-DG-03 permits.,Verify AC-DG-12-014-02: Overrides on single scan allowed only where EPIC-DG-03 permits.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-014-02,TC-DG-12-014-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-014-02"") or Xray/TestRail key == AC-DG-12-014-02",Architecture_Design.md (see product spec)
AC-DG-12-014-03,US-DG-12-014,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Dangerous retention below legal minimum blocked with validation error.,Verify AC-DG-12-014-03: Dangerous retention below legal minimum blocked with validation error.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-014-03,TC-DG-12-014-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-014-03"") or Xray/TestRail key == AC-DG-12-014-03",Architecture_Design.md (see product spec)
AC-DG-13-001-01,US-DG-13-001,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Default configuration blocks remote LLM calls when `deployment=private_cloud|air_gapped` (Architecture §2.3, §13.2).","Verify AC-DG-13-001-01: Default configuration blocks remote LLM calls when `deployment=private_cloud|air_gapped` (Architecture §2.3, §13.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-001-01,TC-DG-13-001-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-001-01"") or Xray/TestRail key == AC-DG-13-001-01","Architecture §2.3, §13.2"
AC-DG-13-001-02,US-DG-13-001,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Opt-in SaaS LLM tier requires explicit tenant contract flag recorded in audit log (product requirement; implementation-specific storage).,Verify AC-DG-13-001-02: Opt-in SaaS LLM tier requires explicit tenant contract flag recorded in audit log (product requirement; implementation-specific storage).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-001-02,TC-DG-13-001-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-001-02"") or Xray/TestRail key == AC-DG-13-001-02",Architecture_Design.md (see product spec)
AC-DG-13-002-01,US-DG-13-002,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"`CALYPSO_BACKEND` supports documented backends; short TTL tokens only (Architecture §20.1, §27.3).","Verify AC-DG-13-002-01: `CALYPSO_BACKEND` supports documented backends; short TTL tokens only (Architecture §20.1, §27.3).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-002-01,TC-DG-13-002-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-002-01"") or Xray/TestRail key == AC-DG-13-002-01","Architecture §20.1, §27.3"
AC-DG-13-002-02,US-DG-13-002,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Secrets never written to `ScanState` or reasoning traces (Architecture §20.1, §20.3).","Verify AC-DG-13-002-02: Secrets never written to `ScanState` or reasoning traces (Architecture §20.1, §20.3).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-002-02,TC-DG-13-002-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-002-02"") or Xray/TestRail key == AC-DG-13-002-02","Architecture §20.1, §20.3"
AC-DG-13-003-01,US-DG-13-003,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Router obeys task-to-model matrix defaults (Architecture §13.1–13.3).,Verify AC-DG-13-003-01: Router obeys task-to-model matrix defaults (Architecture §13.1–13.3).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-003-01,TC-DG-13-003-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-003-01"") or Xray/TestRail key == AC-DG-13-003-01",Architecture §13.1–13.3
AC-DG-13-003-02,US-DG-13-003,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Circuit breaker opens after threshold failures and switches provider (Architecture §19.2).,Verify AC-DG-13-003-02: Circuit breaker opens after threshold failures and switches provider (Architecture §19.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-003-02,TC-DG-13-003-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-003-02"") or Xray/TestRail key == AC-DG-13-003-02",Architecture §19.2
AC-DG-13-004-01,US-DG-13-004,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Default threshold `0.97` with tenant-configurable range `0.95–0.99` for admins only (Architecture §9.2, §24.1–24.2).","Verify AC-DG-13-004-01: Default threshold `0.97` with tenant-configurable range `0.95–0.99` for admins only (Architecture §9.2, §24.1–24.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-004-01,TC-DG-13-004-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-004-01"") or Xray/TestRail key == AC-DG-13-004-01","Architecture §9.2, §24.1–24.2"
AC-DG-13-004-02,US-DG-13-004,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Cache invalidates on prompt template version change (Architecture §9.4).,Verify AC-DG-13-004-02: Cache invalidates on prompt template version change (Architecture §9.4).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-004-02,TC-DG-13-004-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-004-02"") or Xray/TestRail key == AC-DG-13-004-02",Architecture §9.4
AC-DG-13-005-01,US-DG-13-005,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Air-gap profile disables LangSmith; mandates self-hosted LangFuse (Architecture §22.2, §8.1).","Verify AC-DG-13-005-01: Air-gap profile disables LangSmith; mandates self-hosted LangFuse (Architecture §22.2, §8.1).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-005-01,TC-DG-13-005-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-005-01"") or Xray/TestRail key == AC-DG-13-005-01","Architecture §22.2, §8.1"
AC-DG-13-005-02,US-DG-13-005,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Huawei deployment documents SM2/SM3/SM4 where applicable (Business doc §13.3, §17 Phase 3).","Verify AC-DG-13-005-02: Huawei deployment documents SM2/SM3/SM4 where applicable (Business doc §13.3, §17 Phase 3).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-005-02,TC-DG-13-005-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-005-02"") or Xray/TestRail key == AC-DG-13-005-02",Architecture_Design.md (see product spec)
AC-DG-13-005-03,US-DG-13-005,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Image pull sources restricted to domestic registries when `deployment=xinchuang` (Architecture §22.2).,Verify AC-DG-13-005-03: Image pull sources restricted to domestic registries when `deployment=xinchuang` (Architecture §22.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-005-03,TC-DG-13-005-03.2,"pytest marker @pytest.mark.req(""AC-DG-13-005-03"") or Xray/TestRail key == AC-DG-13-005-03",Architecture §22.2
AC-DG-13-006-01,US-DG-13-006,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Path traversal attempts raise `ToolExecutionError` without crashing graph (Architecture §6.5, §20.2).","Verify AC-DG-13-006-01: Path traversal attempts raise `ToolExecutionError` without crashing graph (Architecture §6.5, §20.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-006-01,TC-DG-13-006-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-006-01"") or Xray/TestRail key == AC-DG-13-006-01","Architecture §6.5, §20.2"
AC-DG-13-006-02,US-DG-13-006,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,`TOOL_SANDBOX_ROOT` enforced for all tool I/O (Architecture §27.2).,Verify AC-DG-13-006-02: `TOOL_SANDBOX_ROOT` enforced for all tool I/O (Architecture §27.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-006-02,TC-DG-13-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-006-02"") or Xray/TestRail key == AC-DG-13-006-02",Architecture §27.2
AC-DG-13-007-01,US-DG-13-007,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Cache key `sha256(repo_url + commit_sha + policy_version)` documented; value is prior `ScanResult` reference or artifact pointer.,Verify AC-DG-13-007-01: Cache key `sha256(repo_url + commit_sha + policy_version)` documented; value is prior `ScanResult` reference or artifact pointer.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-007-01,TC-DG-13-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-007-01"") or Xray/TestRail key == AC-DG-13-007-01",Architecture_Design.md (see product spec)
AC-DG-13-007-02,US-DG-13-007,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Skip path still writes new `scan_id` row with `status=COMPLETE` and link to prior result OR returns same id per product decision (document one).,Verify AC-DG-13-007-02: Skip path still writes new `scan_id` row with `status=COMPLETE` and link to prior result OR returns same id per product decision (document one).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-007-02,TC-DG-13-007-02.2,"pytest marker @pytest.mark.req(""AC-DG-13-007-02"") or Xray/TestRail key == AC-DG-13-007-02",Architecture_Design.md (see product spec)
AC-DG-13-007-03,US-DG-13-007,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Skip disabled when any `scan_layers` differ from cached run.,Verify AC-DG-13-007-03: Skip disabled when any `scan_layers` differ from cached run.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-007-03,TC-DG-13-007-03.2,"pytest marker @pytest.mark.req(""AC-DG-13-007-03"") or Xray/TestRail key == AC-DG-13-007-03",Architecture_Design.md (see product spec)
AC-DG-13-008-01,US-DG-13-008,EPIC-DG-13,security-deployment,devsecops_engineer,3,L14,C0-C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Tool cache key includes `tool_impl_version` semver from package build.,Verify AC-DG-13-008-01: Tool cache key includes `tool_impl_version` semver from package build.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-13.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-13-008-01,TC-DG-13-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-13-008-01"") or Xray/TestRail key == AC-DG-13-008-01",Architecture_Design.md (see product spec)
